id,generic_type,specific_type,class
dbpedia_11999,dbo:PersonFunction,dbo:EthnicGroup,0
dbpedia_7577,dbo:Agent,dbo:Company,1
dbpedia_7577,dbo:Agent,dbo:PoliticalParty,0
dbpedia_7577,dbo:Agent,dbo:Organisation,1
dbpedia_7577,dbo:Agent,dbo:Family,0
dbpedia_7577,dbo:Agent,dbo:Agent,1
dbpedia_7577,dbo:Agent,dbo:Award,0
dbpedia_3855,dbo:Work,dbo:Film,1
dbpedia_3855,dbo:Work,dbo:Website,0
dbpedia_3855,dbo:Work,dbo:Work,1
dbpedia_3855,dbo:Work,dbo:SoccerPlayer,0
dbpedia_2661,dbo:Biomolecule,dbo:Gene,1
dbpedia_2661,dbo:Biomolecule,dbo:Protein,0
dbpedia_2661,dbo:Biomolecule,dbo:Biomolecule,1
dbpedia_2661,dbo:Biomolecule,dbo:Event,0
dbpedia_2472,dbo:Award,dbo:Award,1
dbpedia_2472,dbo:Award,dbo:TimePeriod,0
dbpedia_20827,dbo:Activity,dbo:Game,1
dbpedia_20827,dbo:Activity,dbo:Game,0
dbpedia_20827,dbo:Activity,dbo:Sport,1
dbpedia_20827,dbo:Activity,dbo:Sport,0
dbpedia_20827,dbo:Activity,dbo:Activity,1
dbpedia_20827,dbo:Activity,dbo:TopicalConcept,0
dbpedia_19498,dbo:Work,dbo:TelevisionShow,1
dbpedia_19498,dbo:Work,dbo:Website,0
dbpedia_19498,dbo:Work,dbo:Work,1
dbpedia_19498,dbo:Work,dbo:Biomolecule,0
dbpedia_22634,dbo:Agent,dbo:Person,1
dbpedia_22634,dbo:Agent,dbo:Family,0
dbpedia_22634,dbo:Agent,dbo:Agent,1
dbpedia_22634,dbo:Agent,dbo:MountainRange,0
dbpedia_1410,dbo:Agent,dbo:Organisation,1
dbpedia_1410,dbo:Agent,dbo:Family,0
dbpedia_1410,dbo:Agent,dbo:Agent,1
dbpedia_1410,dbo:Agent,dbo:TopicalConcept,0
dbpedia_15074,dbo:Award,dbo:Award,1
dbpedia_15074,dbo:Award,dbo:TimePeriod,0
dbpedia_2388,dbo:Location,dbo:City,1
dbpedia_2388,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_2388,dbo:Location,dbo:Settlement,1
dbpedia_2388,dbo:Location,dbo:Department,0
dbpedia_2388,dbo:Location,dbo:PopulatedPlace,1
dbpedia_2388,dbo:Location,dbo:SkiResort,0
dbpedia_2388,dbo:Location,dbo:Place,1
dbpedia_2388,dbo:Location,dbo:CelestialBody,0
dbpedia_2388,dbo:Location,dbo:Location,1
dbpedia_2388,dbo:Location,dbo:Food,0
dbpedia_7628,dbo:Agent,dbo:Person,1
dbpedia_7628,dbo:Agent,dbo:Family,0
dbpedia_7628,dbo:Agent,dbo:Agent,1
dbpedia_7628,dbo:Agent,dbo:Event,0
dbpedia_4155,dbo:Agent,dbo:Organisation,1
dbpedia_4155,dbo:Agent,dbo:Family,0
dbpedia_4155,dbo:Agent,dbo:Agent,1
dbpedia_4155,dbo:Agent,dbo:Name,0
dbpedia_17566,dbo:Agent,dbo:Person,1
dbpedia_17566,dbo:Agent,dbo:Family,0
dbpedia_17566,dbo:Agent,dbo:Agent,1
dbpedia_17566,dbo:Agent,dbo:HorseRace,0
dbpedia_2467,dbo:Work,dbo:Work,1
dbpedia_2467,dbo:Work,dbo:SoccerPlayer,0
dbpedia_14156,dbo:Award,dbo:Award,1
dbpedia_14156,dbo:Award,dbo:Device,0
dbpedia_20778,dbo:Agent,dbo:SoccerClub,1
dbpedia_20778,dbo:Agent,dbo:BaseballTeam,0
dbpedia_20778,dbo:Agent,dbo:SportsTeam,1
dbpedia_20778,dbo:Agent,dbo:PoliticalParty,0
dbpedia_20778,dbo:Agent,dbo:Organisation,1
dbpedia_20778,dbo:Agent,dbo:Family,0
dbpedia_20778,dbo:Agent,dbo:Agent,1
dbpedia_20778,dbo:Agent,dbo:Museum,0
dbpedia_5849,dbo:Agent,dbo:Organisation,1
dbpedia_5849,dbo:Agent,dbo:Family,0
dbpedia_5849,dbo:Agent,dbo:Agent,1
dbpedia_5849,dbo:Agent,dbo:SoccerClub,0
dbpedia_22030,dbo:Event,dbo:HorseRace,1
dbpedia_22030,dbo:Event,dbo:CyclingRace,0
dbpedia_22030,dbo:Event,dbo:Race,1
dbpedia_22030,dbo:Event,dbo:Tournament,0
dbpedia_22030,dbo:Event,dbo:SportsEvent,1
dbpedia_22030,dbo:Event,dbo:Election,0
dbpedia_22030,dbo:Event,dbo:SocietalEvent,1
dbpedia_22030,dbo:Event,dbo:SocietalEvent,0
dbpedia_22030,dbo:Event,dbo:Event,1
dbpedia_22030,dbo:Event,dbo:Language,0
dbpedia_18377,dbo:Location,dbo:Country,1
dbpedia_18377,dbo:Location,dbo:Department,0
dbpedia_18377,dbo:Location,dbo:PopulatedPlace,1
dbpedia_18377,dbo:Location,dbo:SkiResort,0
dbpedia_18377,dbo:Location,dbo:Place,1
dbpedia_18377,dbo:Location,dbo:CelestialBody,0
dbpedia_18377,dbo:Location,dbo:Location,1
dbpedia_18377,dbo:Location,dbo:PoliticalParty,0
dbpedia_20836,dbo:Agent,dbo:MilitaryPerson,1
dbpedia_20836,dbo:Agent,dbo:Architect,0
dbpedia_20836,dbo:Agent,dbo:Person,1
dbpedia_20836,dbo:Agent,dbo:Family,0
dbpedia_20836,dbo:Agent,dbo:Agent,1
dbpedia_20836,dbo:Agent,dbo:MountainRange,0
dbpedia_17925,dbo:Species,dbo:Insect,1
dbpedia_17925,dbo:Species,dbo:Bird,0
dbpedia_17925,dbo:Species,dbo:Animal,1
dbpedia_17925,dbo:Species,dbo:Fungus,0
dbpedia_17925,dbo:Species,dbo:Eukaryote,1
dbpedia_17925,dbo:Species,dbo:Eukaryote,0
dbpedia_17925,dbo:Species,dbo:Species,1
dbpedia_17925,dbo:Species,dbo:Country,0
dbpedia_1421,dbo:Agent,dbo:Person,1
dbpedia_1421,dbo:Agent,dbo:Family,0
dbpedia_1421,dbo:Agent,dbo:Agent,1
dbpedia_1421,dbo:Agent,dbo:UnitOfWork,0
dbpedia_17273,dbo:Work,dbo:Work,1
dbpedia_17273,dbo:Work,dbo:SoccerPlayer,0
dbpedia_927,dbo:Agent,dbo:Person,1
dbpedia_927,dbo:Agent,dbo:Family,0
dbpedia_927,dbo:Agent,dbo:Agent,1
dbpedia_927,dbo:Agent,dbo:PoliticalParty,0
dbpedia_11003,dbo:Location,dbo:Country,1
dbpedia_11003,dbo:Location,dbo:Department,0
dbpedia_11003,dbo:Location,dbo:State,1
dbpedia_11003,dbo:Location,dbo:Street,0
dbpedia_11003,dbo:Location,dbo:PopulatedPlace,1
dbpedia_11003,dbo:Location,dbo:SkiResort,0
dbpedia_11003,dbo:Location,dbo:Place,1
dbpedia_11003,dbo:Location,dbo:CelestialBody,0
dbpedia_11003,dbo:Location,dbo:Location,1
dbpedia_11003,dbo:Location,dbo:MusicalArtist,0
dbpedia_17607,dbo:TopicalConcept,dbo:Taxon,1
dbpedia_17607,dbo:TopicalConcept,dbo:Type,0
dbpedia_17607,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_17607,dbo:TopicalConcept,dbo:Media,0
dbpedia_4934,dbo:Work,dbo:Software,1
dbpedia_4934,dbo:Work,dbo:Website,0
dbpedia_4934,dbo:Work,dbo:Work,1
dbpedia_4934,dbo:Work,dbo:River,0
dbpedia_8669,dbo:Disease,dbo:Disease,1
dbpedia_8669,dbo:Disease,dbo:Agent,0
dbpedia_6339,dbo:Agent,dbo:Person,1
dbpedia_6339,dbo:Agent,dbo:Family,0
dbpedia_6339,dbo:Agent,dbo:Agent,1
dbpedia_6339,dbo:Agent,dbo:Award,0
dbpedia_20421,dbo:Agent,dbo:AmericanFootballPlayer,1
dbpedia_20421,dbo:Agent,dbo:CanadianFootballPlayer,0
dbpedia_20421,dbo:Agent,dbo:GridironFootballPlayer,1
dbpedia_20421,dbo:Agent,dbo:Surfer,0
dbpedia_20421,dbo:Agent,dbo:Athlete,1
dbpedia_20421,dbo:Agent,dbo:Architect,0
dbpedia_20421,dbo:Agent,dbo:Person,1
dbpedia_20421,dbo:Agent,dbo:Family,0
dbpedia_20421,dbo:Agent,dbo:Agent,1
dbpedia_20421,dbo:Agent,dbo:Country,0
dbpedia_8128,dbo:Event,dbo:Contest,1
dbpedia_8128,dbo:Event,dbo:Contest,0
dbpedia_8128,dbo:Event,dbo:Competition,1
dbpedia_8128,dbo:Event,dbo:Currency,0
dbpedia_8128,dbo:Event,dbo:Event,1
dbpedia_8128,dbo:Event,dbo:PublicService,0
dbpedia_20835,dbo:Country,dbo:Country,1
dbpedia_20835,dbo:Country,dbo:Person,0
dbpedia_21238,dbo:Location,dbo:Country,1
dbpedia_21238,dbo:Location,dbo:Department,0
dbpedia_21238,dbo:Location,dbo:Continent,1
dbpedia_21238,dbo:Location,dbo:Street,0
dbpedia_21238,dbo:Location,dbo:PopulatedPlace,1
dbpedia_21238,dbo:Location,dbo:SkiResort,0
dbpedia_21238,dbo:Location,dbo:Place,1
dbpedia_21238,dbo:Location,dbo:CelestialBody,0
dbpedia_21238,dbo:Location,dbo:Location,1
dbpedia_21238,dbo:Location,dbo:SoccerPlayer,0
dbpedia_19971,dbo:Agent,dbo:Person,1
dbpedia_19971,dbo:Agent,dbo:Family,0
dbpedia_19971,dbo:Agent,dbo:Agent,1
dbpedia_19971,dbo:Agent,dbo:MountainRange,0
dbpedia_10402,dbo:Location,dbo:State,1
dbpedia_10402,dbo:Location,dbo:Department,0
dbpedia_10402,dbo:Location,dbo:PopulatedPlace,1
dbpedia_10402,dbo:Location,dbo:SkiResort,0
dbpedia_10402,dbo:Location,dbo:Place,1
dbpedia_10402,dbo:Location,dbo:CelestialBody,0
dbpedia_10402,dbo:Location,dbo:Location,1
dbpedia_10402,dbo:Location,dbo:EthnicGroup,0
dbpedia_9378,dbo:Work,dbo:Magazine,1
dbpedia_9378,dbo:Work,dbo:AcademicJournal,0
dbpedia_9378,dbo:Work,dbo:PeriodicalLiterature,1
dbpedia_9378,dbo:Work,dbo:Play,0
dbpedia_9378,dbo:Work,dbo:WrittenWork,1
dbpedia_9378,dbo:Work,dbo:Website,0
dbpedia_9378,dbo:Work,dbo:Work,1
dbpedia_9378,dbo:Work,dbo:PersonFunction,0
dbpedia_16329,dbo:Location,dbo:Mosque,1
dbpedia_16329,dbo:Location,dbo:Temple,0
dbpedia_16329,dbo:Location,dbo:ReligiousBuilding,1
dbpedia_16329,dbo:Location,dbo:ShoppingMall,0
dbpedia_16329,dbo:Location,dbo:Building,1
dbpedia_16329,dbo:Location,dbo:Zoo,0
dbpedia_16329,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_16329,dbo:Location,dbo:SkiResort,0
dbpedia_16329,dbo:Location,dbo:Place,1
dbpedia_16329,dbo:Location,dbo:CelestialBody,0
dbpedia_16329,dbo:Location,dbo:Location,1
dbpedia_16329,dbo:Location,dbo:Species,0
dbpedia_6827,dbo:Award,dbo:Award,1
dbpedia_6827,dbo:Award,dbo:University,0
dbpedia_10181,dbo:UnitOfWork,dbo:LegalCase,1
dbpedia_10181,dbo:UnitOfWork,dbo:LegalCase,0
dbpedia_10181,dbo:UnitOfWork,dbo:Case,1
dbpedia_10181,dbo:UnitOfWork,dbo:Project,0
dbpedia_10181,dbo:UnitOfWork,dbo:UnitOfWork,1
dbpedia_10181,dbo:UnitOfWork,dbo:CollegeCoach,0
dbpedia_12849,dbo:Agent,dbo:Person,1
dbpedia_12849,dbo:Agent,dbo:Family,0
dbpedia_12849,dbo:Agent,dbo:Agent,1
dbpedia_12849,dbo:Agent,dbo:BaseballTeam,0
dbpedia_5104,dbo:Agent,dbo:SportsTeam,1
dbpedia_5104,dbo:Agent,dbo:PoliticalParty,0
dbpedia_5104,dbo:Agent,dbo:Organisation,1
dbpedia_5104,dbo:Agent,dbo:Family,0
dbpedia_5104,dbo:Agent,dbo:Agent,1
dbpedia_5104,dbo:Agent,dbo:Activity,0
dbpedia_7029,dbo:Location,dbo:Country,1
dbpedia_7029,dbo:Location,dbo:Department,0
dbpedia_7029,dbo:Location,dbo:State,1
dbpedia_7029,dbo:Location,dbo:Street,0
dbpedia_7029,dbo:Location,dbo:PopulatedPlace,1
dbpedia_7029,dbo:Location,dbo:SkiResort,0
dbpedia_7029,dbo:Location,dbo:Place,1
dbpedia_7029,dbo:Location,dbo:CelestialBody,0
dbpedia_7029,dbo:Location,dbo:Location,1
dbpedia_7029,dbo:Location,dbo:Holiday,0
dbpedia_16106,dbo:Work,dbo:Work,1
dbpedia_16106,dbo:Work,dbo:Biomolecule,0
dbpedia_6479,dbo:Award,dbo:Award,1
dbpedia_6479,dbo:Award,dbo:AnatomicalStructure,0
dbpedia_10917,dbo:Agent,dbo:Person,1
dbpedia_10917,dbo:Agent,dbo:Family,0
dbpedia_10917,dbo:Agent,dbo:Agent,1
dbpedia_10917,dbo:Agent,dbo:Disease,0
dbpedia_2401,dbo:Agent,dbo:Organisation,1
dbpedia_2401,dbo:Agent,dbo:Family,0
dbpedia_2401,dbo:Agent,dbo:Agent,1
dbpedia_2401,dbo:Agent,dbo:CollegeCoach,0
dbpedia_18684,dbo:Agent,dbo:MusicalArtist,1
dbpedia_18684,dbo:Agent,dbo:Actor,0
dbpedia_18684,dbo:Agent,dbo:Artist,1
dbpedia_18684,dbo:Agent,dbo:Architect,0
dbpedia_18684,dbo:Agent,dbo:Person,1
dbpedia_18684,dbo:Agent,dbo:Family,0
dbpedia_18684,dbo:Agent,dbo:Agent,1
dbpedia_18684,dbo:Agent,dbo:TimePeriod,0
dbpedia_171,dbo:Award,dbo:Award,1
dbpedia_171,dbo:Award,dbo:University,0
dbpedia_10644,dbo:TopicalConcept,dbo:Ideology,1
dbpedia_10644,dbo:TopicalConcept,dbo:Type,0
dbpedia_10644,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_10644,dbo:TopicalConcept,dbo:Event,0
dbpedia_10848,dbo:Activity,dbo:Activity,1
dbpedia_10848,dbo:Activity,dbo:ChemicalSubstance,0
dbpedia_3350,dbo:Name,dbo:GivenName,1
dbpedia_3350,dbo:Name,dbo:Surname,0
dbpedia_3350,dbo:Name,dbo:Name,1
dbpedia_3350,dbo:Name,dbo:ChemicalSubstance,0
dbpedia_4789,dbo:Location,dbo:City,1
dbpedia_4789,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_4789,dbo:Location,dbo:Settlement,1
dbpedia_4789,dbo:Location,dbo:Department,0
dbpedia_4789,dbo:Location,dbo:PopulatedPlace,1
dbpedia_4789,dbo:Location,dbo:SkiResort,0
dbpedia_4789,dbo:Location,dbo:Place,1
dbpedia_4789,dbo:Location,dbo:CelestialBody,0
dbpedia_4789,dbo:Location,dbo:Location,1
dbpedia_4789,dbo:Location,dbo:Flag,0
dbpedia_13004,dbo:Work,dbo:Work,1
dbpedia_13004,dbo:Work,dbo:PoliticalParty,0
dbpedia_8600,dbo:Agent,dbo:Company,1
dbpedia_8600,dbo:Agent,dbo:PoliticalParty,0
dbpedia_8600,dbo:Agent,dbo:Organisation,1
dbpedia_8600,dbo:Agent,dbo:Family,0
dbpedia_8600,dbo:Agent,dbo:Agent,1
dbpedia_8600,dbo:Agent,dbo:Award,0
dbpedia_5950,dbo:Agent,dbo:Person,1
dbpedia_5950,dbo:Agent,dbo:Family,0
dbpedia_5950,dbo:Agent,dbo:Agent,1
dbpedia_5950,dbo:Agent,dbo:MusicalArtist,0
dbpedia_10148,dbo:Location,dbo:State,1
dbpedia_10148,dbo:Location,dbo:Department,0
dbpedia_10148,dbo:Location,dbo:PopulatedPlace,1
dbpedia_10148,dbo:Location,dbo:SkiResort,0
dbpedia_10148,dbo:Location,dbo:Place,1
dbpedia_10148,dbo:Location,dbo:CelestialBody,0
dbpedia_10148,dbo:Location,dbo:Location,1
dbpedia_10148,dbo:Location,dbo:MeanOfTransportation,0
dbpedia_22122,dbo:Location,dbo:Settlement,1
dbpedia_22122,dbo:Location,dbo:Department,0
dbpedia_22122,dbo:Location,dbo:PopulatedPlace,1
dbpedia_22122,dbo:Location,dbo:SkiResort,0
dbpedia_22122,dbo:Location,dbo:Place,1
dbpedia_22122,dbo:Location,dbo:CelestialBody,0
dbpedia_22122,dbo:Location,dbo:Location,1
dbpedia_22122,dbo:Location,dbo:Media,0
dbpedia_17535,dbo:Media,dbo:Media,1
dbpedia_17535,dbo:Media,dbo:RecordLabel,0
dbpedia_6808,dbo:Work,dbo:Film,1
dbpedia_6808,dbo:Work,dbo:Website,0
dbpedia_6808,dbo:Work,dbo:Work,1
dbpedia_6808,dbo:Work,dbo:RecordLabel,0
dbpedia_5529,dbo:Location,dbo:Constellation,1
dbpedia_5529,dbo:Location,dbo:Star,0
dbpedia_5529,dbo:Location,dbo:CelestialBody,1
dbpedia_5529,dbo:Location,dbo:CelestialBody,0
dbpedia_5529,dbo:Location,dbo:Place,1
dbpedia_5529,dbo:Location,dbo:PublicService,0
dbpedia_5529,dbo:Location,dbo:Location,1
dbpedia_5529,dbo:Location,dbo:City,0
dbpedia_1108,dbo:Location,dbo:Church,1
dbpedia_1108,dbo:Location,dbo:Temple,0
dbpedia_1108,dbo:Location,dbo:ReligiousBuilding,1
dbpedia_1108,dbo:Location,dbo:ShoppingMall,0
dbpedia_1108,dbo:Location,dbo:Building,1
dbpedia_1108,dbo:Location,dbo:Zoo,0
dbpedia_1108,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_1108,dbo:Location,dbo:SkiResort,0
dbpedia_1108,dbo:Location,dbo:Place,1
dbpedia_1108,dbo:Location,dbo:CelestialBody,0
dbpedia_1108,dbo:Location,dbo:Location,1
dbpedia_1108,dbo:Location,dbo:AnatomicalStructure,0
dbpedia_610,dbo:Location,dbo:City,1
dbpedia_610,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_610,dbo:Location,dbo:Settlement,1
dbpedia_610,dbo:Location,dbo:Department,0
dbpedia_610,dbo:Location,dbo:PopulatedPlace,1
dbpedia_610,dbo:Location,dbo:SkiResort,0
dbpedia_610,dbo:Location,dbo:Place,1
dbpedia_610,dbo:Location,dbo:CelestialBody,0
dbpedia_610,dbo:Location,dbo:Location,1
dbpedia_610,dbo:Location,dbo:Holiday,0
dbpedia_5297,dbo:TopicalConcept,dbo:AcademicSubject,1
dbpedia_5297,dbo:TopicalConcept,dbo:Event,0
dbpedia_5297,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_5297,dbo:TopicalConcept,dbo:PublicService,0
dbpedia_22700,dbo:Agent,dbo:Scientist,1
dbpedia_22700,dbo:Agent,dbo:Architect,0
dbpedia_22700,dbo:Agent,dbo:Person,1
dbpedia_22700,dbo:Agent,dbo:Family,0
dbpedia_22700,dbo:Agent,dbo:Agent,1
dbpedia_22700,dbo:Agent,dbo:HorseRace,0
dbpedia_20768,dbo:Location,dbo:Stadium,1
dbpedia_20768,dbo:Location,dbo:GolfCourse,0
dbpedia_20768,dbo:Location,dbo:SportFacility,1
dbpedia_20768,dbo:Location,dbo:SkiResort,0
dbpedia_20768,dbo:Location,dbo:ArchitecturalStructure,1
dbpedia_20768,dbo:Location,dbo:Monastery,0
dbpedia_20768,dbo:Location,dbo:Place,1
dbpedia_20768,dbo:Location,dbo:CelestialBody,0
dbpedia_20768,dbo:Location,dbo:Location,1
dbpedia_20768,dbo:Location,dbo:MountainRange,0
dbpedia_15969,dbo:Work,dbo:Film,1
dbpedia_15969,dbo:Work,dbo:Website,0
dbpedia_15969,dbo:Work,dbo:Work,1
dbpedia_15969,dbo:Work,dbo:Flag,0
dbpedia_20046,dbo:Agent,dbo:HockeyTeam,1
dbpedia_20046,dbo:Agent,dbo:BaseballTeam,0
dbpedia_20046,dbo:Agent,dbo:SportsTeam,1
dbpedia_20046,dbo:Agent,dbo:PoliticalParty,0
dbpedia_20046,dbo:Agent,dbo:Organisation,1
dbpedia_20046,dbo:Agent,dbo:Family,0
dbpedia_20046,dbo:Agent,dbo:Agent,1
dbpedia_20046,dbo:Agent,dbo:TimePeriod,0
dbpedia_12131,dbo:Award,dbo:Award,1
dbpedia_12131,dbo:Award,dbo:MusicalArtist,0
dbpedia_14247,dbo:Work,dbo:Single,1
dbpedia_14247,dbo:Work,dbo:Song,0
dbpedia_14247,dbo:Work,dbo:MusicalWork,1
dbpedia_14247,dbo:Work,dbo:Website,0
dbpedia_14247,dbo:Work,dbo:Work,1
dbpedia_14247,dbo:Work,dbo:Holiday,0
dbpedia_19624,dbo:Work,dbo:Book,1
dbpedia_19624,dbo:Work,dbo:Play,0
dbpedia_19624,dbo:Work,dbo:WrittenWork,1
dbpedia_19624,dbo:Work,dbo:Website,0
dbpedia_19624,dbo:Work,dbo:Work,1
dbpedia_19624,dbo:Work,dbo:UnitOfWork,0
dbpedia_20961,dbo:Agent,dbo:Person,1
dbpedia_20961,dbo:Agent,dbo:Family,0
dbpedia_20961,dbo:Agent,dbo:Agent,1
dbpedia_20961,dbo:Agent,dbo:SoccerPlayer,0
dbpedia_15372,dbo:Agent,dbo:Organisation,1
dbpedia_15372,dbo:Agent,dbo:Family,0
dbpedia_15372,dbo:Agent,dbo:Agent,1
dbpedia_15372,dbo:Agent,dbo:Museum,0
dbpedia_12618,dbo:TopicalConcept,dbo:AcademicSubject,1
dbpedia_12618,dbo:TopicalConcept,dbo:Person,0
dbpedia_12618,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_12618,dbo:TopicalConcept,dbo:Device,0
dbpedia_11803,dbo:Agent,dbo:Company,1
dbpedia_11803,dbo:Agent,dbo:PoliticalParty,0
dbpedia_11803,dbo:Agent,dbo:Organisation,1
dbpedia_11803,dbo:Agent,dbo:Family,0
dbpedia_11803,dbo:Agent,dbo:Agent,1
dbpedia_11803,dbo:Agent,dbo:Name,0
dbpedia_526,dbo:Agent,dbo:Person,1
dbpedia_526,dbo:Agent,dbo:Family,0
dbpedia_526,dbo:Agent,dbo:Agent,1
dbpedia_526,dbo:Agent,dbo:Work,0
dbpedia_6283,dbo:Location,dbo:Country,1
dbpedia_6283,dbo:Location,dbo:Department,0
dbpedia_6283,dbo:Location,dbo:State,1
dbpedia_6283,dbo:Location,dbo:Street,0
dbpedia_6283,dbo:Location,dbo:PopulatedPlace,1
dbpedia_6283,dbo:Location,dbo:SkiResort,0
dbpedia_6283,dbo:Location,dbo:Place,1
dbpedia_6283,dbo:Location,dbo:CelestialBody,0
dbpedia_6283,dbo:Location,dbo:Location,1
dbpedia_6283,dbo:Location,dbo:Disease,0
dbpedia_14376,dbo:Agent,dbo:Organisation,1
dbpedia_14376,dbo:Agent,dbo:Family,0
dbpedia_14376,dbo:Agent,dbo:Agent,1
dbpedia_14376,dbo:Agent,dbo:BaseballTeam,0
dbpedia_4044,dbo:TopicalConcept,dbo:MusicGenre,1
dbpedia_4044,dbo:TopicalConcept,dbo:MovieGenre,0
dbpedia_4044,dbo:TopicalConcept,dbo:Genre,1
dbpedia_4044,dbo:TopicalConcept,dbo:Type,0
dbpedia_4044,dbo:TopicalConcept,dbo:TopicalConcept,1
dbpedia_4044,dbo:TopicalConcept,dbo:MountainRange,0
dbpedia_16408,dbo:Location,dbo:Country,1
dbpedia_16408,dbo:Location,dbo:Department,0
dbpedia_16408,dbo:Location,dbo:State,1
dbpedia_16408,dbo:Location,dbo:Street,0
dbpedia_16408,dbo:Location,dbo:PopulatedPlace,1
dbpedia_16408,dbo:Location,dbo:SkiResort,0
dbpedia_16408,dbo:Location,dbo:Place,1
dbpedia_16408,dbo:Location,dbo:CelestialBody,0
dbpedia_16408,dbo:Location,dbo:Location,1
dbpedia_16408,dbo:Location,dbo:Currency,0
dbpedia_16171,dbo:MeanOfTransportation,dbo:SpaceStation,1
dbpedia_16171,dbo:MeanOfTransportation,dbo:Ship,0
dbpedia_16171,dbo:MeanOfTransportation,dbo:MeanOfTransportation,1
dbpedia_16171,dbo:MeanOfTransportation,dbo:Work,0
dbpedia_9444,dbo:Location,dbo:City,1
dbpedia_9444,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_9444,dbo:Location,dbo:Settlement,1
dbpedia_9444,dbo:Location,dbo:Department,0
dbpedia_9444,dbo:Location,dbo:PopulatedPlace,1
dbpedia_9444,dbo:Location,dbo:SkiResort,0
dbpedia_9444,dbo:Location,dbo:Place,1
dbpedia_9444,dbo:Location,dbo:CelestialBody,0
dbpedia_9444,dbo:Location,dbo:Location,1
dbpedia_9444,dbo:Location,dbo:EthnicGroup,0
dbpedia_21956,dbo:Location,dbo:Country,1
dbpedia_21956,dbo:Location,dbo:Department,0
dbpedia_21956,dbo:Location,dbo:PopulatedPlace,1
dbpedia_21956,dbo:Location,dbo:SkiResort,0
dbpedia_21956,dbo:Location,dbo:Place,1
dbpedia_21956,dbo:Location,dbo:CelestialBody,0
dbpedia_21956,dbo:Location,dbo:Location,1
dbpedia_21956,dbo:Location,dbo:Award,0
dbpedia_2212,dbo:Agent,dbo:Organisation,1
dbpedia_2212,dbo:Agent,dbo:Family,0
dbpedia_2212,dbo:Agent,dbo:Agent,1
dbpedia_2212,dbo:Agent,dbo:Person,0
dbpedia_2040,dbo:Event,dbo:Event,1
dbpedia_2040,dbo:Event,dbo:OfficeHolder,0
dbpedia_4980,dbo:Biomolecule,dbo:Gene,1
dbpedia_4980,dbo:Biomolecule,dbo:Protein,0
dbpedia_4980,dbo:Biomolecule,dbo:Biomolecule,1
dbpedia_4980,dbo:Biomolecule,dbo:EthnicGroup,0
dbpedia_14836,dbo:Agent,dbo:Person,1
dbpedia_14836,dbo:Agent,dbo:Family,0
dbpedia_14836,dbo:Agent,dbo:Agent,1
dbpedia_14836,dbo:Agent,dbo:TopicalConcept,0
dbpedia_2731,dbo:Work,dbo:Film,1
dbpedia_2731,dbo:Work,dbo:Website,0
dbpedia_2731,dbo:Work,dbo:Work,1
dbpedia_2731,dbo:Work,dbo:MeanOfTransportation,0
dbpedia_7784,dbo:Agent,dbo:Person,1
dbpedia_7784,dbo:Agent,dbo:Family,0
dbpedia_7784,dbo:Agent,dbo:Agent,1
dbpedia_7784,dbo:Agent,dbo:Currency,0
dbpedia_21423,dbo:Location,dbo:City,1
dbpedia_21423,dbo:Location,dbo:HistoricalSettlement,0
dbpedia_21423,dbo:Location,dbo:Settlement,1
dbpedia_21423,dbo:Location,dbo:Department,0
dbpedia_21423,dbo:Location,dbo:PopulatedPlace,1
dbpedia_21423,dbo:Location,dbo:SkiResort,0
dbpedia_21423,dbo:Location,dbo:Place,1
dbpedia_21423,dbo:Location,dbo:CelestialBody,0
dbpedia_21423,dbo:Location,dbo:Location,1
dbpedia_21423,dbo:Location,dbo:Award,0
dbpedia_4164,dbo:Agent,dbo:Person,1
dbpedia_4164,dbo:Agent,dbo:Family,0
dbpedia_4164,dbo:Agent,dbo:Agent,1
dbpedia_4164,dbo:Agent,dbo:PoliticalParty,0
dbpedia_10074,dbo:PersonFunction,dbo:Profession,1
dbpedia_10074,dbo:PersonFunction,dbo:Profession,0
dbpedia_10074,dbo:PersonFunction,dbo:PersonFunction,1
dbpedia_10074,dbo:PersonFunction,dbo:University,0
dbpedia_10222,dbo:Agent,dbo:Person,1
dbpedia_10222,dbo:Agent,dbo:Family,0
dbpedia_10222,dbo:Agent,dbo:Agent,1
dbpedia_10222,dbo:Agent,dbo:University,0
dbpedia_19891,dbo:Location,dbo:Country,1
dbpedia_19891,dbo:Location,dbo:Department,0
dbpedia_19891,dbo:Location,dbo:Island,1
dbpedia_19891,dbo:Location,dbo:Street,0
dbpedia_19891,dbo:Location,dbo:PopulatedPlace,1
dbpedia_19891,dbo:Location,dbo:SkiResort,0
dbpedia_19891,dbo:Location,dbo:Airport,1
dbpedia_19891,dbo:Location,dbo:HistoricalCountry,0
